license_issue_date,license_number,animal_name,species,primary_breed,secondary_breed,zip_code
May 17 2023,361023,Tillie,Dog,Border Collie,"Spaniel, Welsh Springer",98177
May 17 2023,8028800,Ducki,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)","Retriever, Labrador",98125
May 17 2023,S115289,Beu,Dog,Australian Cattle Dog,Mix,98136
May 17 2023,S130990,Beebee,Dog,"Retriever, Labrador",Shepherd,98115
May 17 2023,283216,Mahea,Dog,Xoloitzcuintli,NA,98146
May 17 2023,S156037,Maggie,Dog,"Retriever, Golden","Poodle, Standard",98136
May 17 2023,S161531,Bella,Dog,Shiba Inu,NA,98103
May 17 2023,S119775,Rika,Dog,"Poodle, Standard",Mix,98103
May 17 2023,8045192,Blackberry,Dog,"Poodle, Standard","Retriever, Labrador",98115
May 17 2023,S161533,Nova,Dog,"Terrier, Yorkshire",Mix,98102
May 17 2023,S161456,Greta,Dog,German Shepherd,Mix,98133
May 17 2023,8046387,Princess,Dog,American Blue Heeler,German Shepherd,98136
May 17 2023,8046388,Olive,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)","Retriever, Labrador",98118
May 18 2023,8028668,Robin,Dog,Shepherd,Mix,98199
May 18 2023,8046394,Pepper,Dog,Retriever,Siberian Husky,98109
May 18 2023,S112797,Lexi,Dog,Border Collie,"Mixed Breed, Medium (up to 44 lbs fully grown)",98125
May 18 2023,S121585,Clover,Dog,Boxer,Alaskan Malamute,98108
May 18 2023,8046396,Milka,Dog,Shetland Sheepdog,NA,98133
May 18 2023,8046397,Rey,Dog,Coton de Tulear,"Poodle, Miniature",98112
May 18 2023,S139838,Sookie,Dog,Weimaraner,NA,98107
May 18 2023,S130776,Hollie,Dog,Shiba Inu,NA,98109
May 18 2023,216827,Anna,Dog,"Retriever, Labrador",Mix,98107
May 18 2023,S161460,Yuki,Dog,Shiba Inu,NA,98109
May 18 2023,S161461,Sakura,Dog,Shiba Inu,NA,98109
May 18 2023,8008031,Senna,Dog,"Retriever, Golden",NA,98117
May 18 2023,8007590,Sparky Thomson,Dog,"Chihuahua, Short Coat","Mixed Breed, Small (under 24 lbs fully grown)",98119
May 18 2023,S160769,Cookie,Dog,Retriever,Mix,98119
May 18 2023,8030085,Oreo,Dog,"Poodle, Standard","Retriever, Labrador",98122
May 18 2023,8027995,Pickle,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98122
May 18 2023,S151355,Stella,Dog,"Terrier, Pit Bull",Mix,98118
May 18 2023,8039898,Kerrigan,Dog,German Shepherd,Alaskan Husky,98101
May 18 2023,8039897,Toccoa,Dog,"Retriever, Labrador",NA,98101
May 19 2023,8008454,Vanessa,Dog,"Terrier, Pit Bull",Mix,98117
May 19 2023,8046423,Sally,Dog,"Pointer, German Shorthaired",NA,98133
May 19 2023,8044090,Bella Boo,Dog,"Retriever, Labrador",Newfoundland,98115
May 19 2023,8046425,Mila Wojtanowicz,Dog,Bernese Mountain Dog,NA,98118
May 19 2023,8028307,Luna Blue,Dog,Australian Cattle Dog,NA,98115
May 19 2023,8028475,Isis,Dog,"Terrier, Staffordshire Bull",NA,98118
May 19 2023,8046431,Nugget,Dog,"Terrier, Rat",Pug,98117
May 19 2023,S161463,Rio,Dog,"Poodle, Miniature","Chihuahua, Short Coat",98117
May 19 2023,8046434,Cali,Dog,"Retriever, Golden",NA,98115
May 19 2023,215498,Zoey,Dog,Havanese,NA,98136
May 19 2023,8046435,Lulu,Dog,German Shepherd,Great Pyrenees,98118
May 19 2023,8046439,Bonnie,Dog,American Blue Heeler,Retriever,98107
May 19 2023,8046440,Tess,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98133
May 19 2023,283999,Kalani,Dog,"Retriever, Labrador",NA,98105
May 19 2023,8046445,Lola,Dog,German Shepherd,NA,98115
May 19 2023,8046446,Daisy,Dog,German Shepherd,NA,98115
May 20 2023,282204,Miley,Dog,Shih Tzu,Mix,98115
May 20 2023,8007962,Hazel,Dog,"Terrier, Rat","Dachshund, Miniature Smooth Haired",98122
May 20 2023,8046449,Skye,Dog,Terrier,"Chihuahua, Short Coat",98118
May 20 2023,8029122,Hera Syndulla,Dog,Siberian Husky,German Shepherd,98118
May 20 2023,8012695,Parker,Dog,Retriever,NA,98112
May 20 2023,S159692,Abby,Dog,"Bulldog, French",Mix,98177
May 20 2023,8027654,Bailey,Dog,Beagle,NA,98109
May 20 2023,S159694,Kona,Dog,Australian Shepherd,American Blue Heeler,98122
May 20 2023,S161469,Lucy,Dog,Australian Shepherd,NA,98109
May 20 2023,8046456,Allie,Dog,"Retriever, Golden","Poodle, Standard",98112
May 20 2023,8028535,Raina,Dog,Border Collie,Mix,98125
May 20 2023,8046459,Kona,Dog,"Spaniel, English Springer",Mix,98177
